doctor_id,name,clinic_id,appointment_duration_in_minutes
D000003711,Dr. Mary Chua,1078,15
D000003712,Dr. Steven Ang,1078,30
D000003713,Dr. Li Wong,1078,15
D000003714,Dr. Chen Soh,1078,15
D000003715,Dr. Michael Tay,1079,20
D000003716,Dr. Ming Low,1079,15
D000003717,Dr. Ming Ng,1079,15
D000003718,Dr. Rui Kumar,1079,15
D000003719,Dr. Emily Chen,1079,15
D000003720,Dr. James Goh,1080,20
D000003721,Dr. David Tay,1080,15
D000003722,Dr. Goh Ang,1081,15
D000003723,Dr. Grace Teo,1081,20
D000003724,Dr. Michelle Singh,1082,30
D000003725,Dr. Kumar Chua,1082,15
D000003726,Dr. Steven Krishnan,1082,15
D000003727,Dr. Rachel Ong,1082,15
D000003728,Dr. Andrew Ong,1083,15
D000003729,Dr. Nicole Kumar,1083,30
D000003730,Dr. Ng Wong,1083,15
D000003731,Dr. Chen Yeo,1083,15
D000003732,Dr. Wong Tay,1083,30
D000003733,Dr. Grace Tan,1084,30
D000003734,Dr. Michael Chua,1084,15
D000003735,Dr. Amanda Chua,1084,15
D000003736,Dr. Hui Rahman,1085,15
D000003737,Dr. Rajesh Chen,1085,15
D000003738,Dr. Lee Ang,1085,15
D000003739,Dr. Emily Chng,1085,15
D000003740,Dr. Ming Chua,1085,15
D000003741,Dr. Mary Yeo,1086,30
D000003742,Dr. James Ng,1086,20
D000003743,Dr. Hui Hassan,1087,15
D000003744,Dr. Steven Singh,1087,15
D000003745,Dr. Xin Kumar,1088,15
D000003746,Dr. Priya Lee,1088,15
D000003747,Dr. Michelle Krishnan,1089,15
D000003748,Dr. James Goh,1089,15
D000003749,Dr. Kumar Chen,1090,20
D000003750,Dr. Kumar Ang,1090,15
D000003751,Dr. Andrew Ong,1090,15
D000003752,Dr. Tan Goh,1091,15
D000003753,Dr. Kumar Chua,1091,15
D000003754,Dr. Amanda Ali,1091,15
D000003755,Dr. Chen Chong,1091,30
D000003756,Dr. Kumar Tay,1092,15
D000003757,Dr. Rajesh Chen,1092,15
D000003758,Dr. Robert Chong,1093,20
D000003759,Dr. Sarah Sim,1093,15
D000003760,Dr. Andrew Chua,1093,15
D000003761,Dr. Amanda Sim,1093,15
D000003762,Dr. Mary Ong,1094,20
D000003763,Dr. Robert Chua,1094,30
D000003764,Dr. Jessica Rahman,1095,30
D000003765,Dr. Marcus Ho,1095,15
D000003766,Dr. Grace Singh,1095,30
D000003767,Dr. Ming Ng,1095,15
D000003768,Dr. Kumar Singh,1096,20
D000003769,Dr. Jessica Yeo,1096,15
D000003770,Dr. Benjamin Krishnan,1096,20
D000003771,Dr. Wei Koh,1096,15
D000003772,Dr. Goh Rahman,1096,20
D000003773,Dr. Michael Lee,1097,15
D000003774,Dr. Ng Hassan,1097,15
D000003775,Dr. Marcus Lee,1097,15
D000003776,Dr. Mary Singh,1098,15
D000003777,Dr. Rachel Lim,1098,30
D000003778,Dr. Ming Lee,1098,15
D000003779,Dr. Lee Soh,1099,20
D000003780,Dr. Ming Lim,1099,15
D000003781,Dr. Jennifer Lim,1099,15
D000003782,Dr. Jennifer Chua,1099,30
D000003783,Dr. Amanda Chong,1099,20
D000003784,Dr. Wong Ng,1100,15
D000003785,Dr. Xin Chong,1100,30
D000003786,Dr. Jessica Ng,1100,20
D000003787,Dr. Teo Lee,1100,15
D000003788,Dr. Sarah Goh,1100,20
D000003789,Dr. David Yeo,1101,15
D000003790,Dr. Lim Soh,1101,15
D000003791,Dr. Ng Ng,1102,20
D000003792,Dr. Emily Chong,1102,15
D000003793,Dr. Rui Tay,1103,20
D000003794,Dr. Tan Singh,1103,15
D000003795,Dr. Lee Ng,1104,15
D000003796,Dr. Rajesh Ong,1104,15
D000003797,Dr. James Krishnan,1104,30
D000003798,Dr. Mary Krishnan,1104,30
D000003799,Dr. Marcus Chng,1104,15
D000003800,Dr. Yan Lee,1105,15
D000003801,Dr. Emily Ang,1105,15
D000003802,Dr. Mary Ng,1105,15
D000003803,Dr. Lim Low,1105,15
D000003804,Dr. Ng Yeo,1105,15
D000003805,Dr. Jessica Yeo,1106,15
D000003806,Dr. John Yap,1106,15
D000003807,Dr. Yan Sim,1106,15
D000003808,Dr. David Tan,1106,15
D000003809,Dr. Goh Yeo,1107,30
D000003810,Dr. Chen Teo,1107,15
D000003811,Dr. Wei Krishnan,1107,15
D000003812,Dr. Priya Ang,1107,15
D000003813,Dr. Priya Ali,1107,15
D000003814,Dr. Jun Yap,1108,15
D000003815,Dr. David Yeo,1108,30
D000003816,Dr. Lee Chen,1108,20
D000003817,Dr. Daniel Krishnan,1108,15
D000003818,Dr. Teo Rahman,1109,15
D000003819,Dr. Rachel Low,1109,30
D000003820,Dr. Kevin Lim,1109,20
D000003821,Dr. Ming Teo,1109,15
D000003822,Dr. Kumar Ali,1110,20
D000003823,Dr. Steven Koh,1110,15
D000003824,Dr. Linda Yap,1110,15
D000003825,Dr. Tan Soh,1111,20
D000003826,Dr. David Ang,1111,15
D000003827,Dr. James Chong,1111,15
D000003828,Dr. Benjamin Koh,1112,15
D000003829,Dr. Michael Singh,1112,20
D000003830,Dr. Lee Tay,1112,15
D000003831,Dr. Michael Nair,1112,15
D000003832,Dr. Chen Kumar,1112,15
D000003833,Dr. Goh Ho,1113,15
D000003834,Dr. Rajesh Soh,1113,15
D000003835,Dr. Robert Nair,1113,15
D000003836,Dr. Goh Low,1114,15
D000003837,Dr. Rui Krishnan,1114,20
D000003838,Dr. Michelle Chen,1114,20
D000003839,Dr. Grace Ho,1115,30
D000003840,Dr. Ng Chua,1115,15
D000003841,Dr. Michelle Koh,1115,15
D000003842,Dr. Jing Soh,1116,30
D000003843,Dr. Teo Chong,1116,15
D000003844,Dr. Kumar Tan,1116,15
D000003845,Dr. Grace Ng,1117,15
D000003846,Dr. Sarah Ng,1117,15
D000003847,Dr. Jessica Koh,1118,15
D000003848,Dr. David Krishnan,1118,30
D000003849,Dr. Andrew Ho,1118,15
D000003850,Dr. Grace Lim,1118,20
D000003851,Dr. Kumar Tay,1118,30
D000003852,Dr. Kevin Chua,1119,15
D000003853,Dr. Tan Kumar,1119,20
D000003854,Dr. Yan Goh,1120,15
D000003855,Dr. Mary Chen,1120,15
D000003856,Dr. Priya Ho,1121,20
D000003857,Dr. Kevin Yap,1121,15
D000003858,Dr. Lim Lim,1121,15
D000003859,Dr. Kevin Nair,1121,15
D000003860,Dr. Kumar Chen,1121,20
D000003861,Dr. Rachel Kumar,1122,15
D000003862,Dr. Priya Tay,1122,15
D000003863,Dr. David Low,1122,15
D000003864,Dr. Jennifer Ali,1123,15
D000003865,Dr. Rajesh Chng,1123,15
D000003866,Dr. David Lee,1123,15
D000003867,Dr. Nicole Tan,1123,15
D000003868,Dr. Kevin Krishnan,1124,15
D000003869,Dr. Ming Low,1124,15
D000003870,Dr. Kumar Sim,1124,20
D000003871,Dr. Michael Rahman,1125,15
D000003872,Dr. Andrew Chng,1125,20
D000003873,Dr. Ong Wong,1125,20
D000003874,Dr. Michelle Yeo,1125,15
D000003875,Dr. Rajesh Goh,1126,20
D000003876,Dr. Hui Rahman,1126,20
D000003877,Dr. Steven Hassan,1126,15
D000003878,Dr. Wong Chua,1126,15
D000003879,Dr. Yan Ali,1126,30
D000003880,Dr. Andrew Singh,1127,15
D000003881,Dr. Jing Tay,1127,15
D000003882,Dr. Ng Soh,1127,30
D000003883,Dr. Jennifer Teo,1127,15
D000003884,Dr. Rajesh Rahman,1127,15
D000003885,Dr. Nicole Yap,1128,15
D000003886,Dr. Yan Hassan,1128,20
D000003887,Dr. Jennifer Lim,1129,30
D000003888,Dr. Kumar Koh,1129,15
D000003889,Dr. Jennifer Low,1130,30
D000003890,Dr. Sarah Ang,1130,20
D000003891,Dr. Jessica Nair,1130,15
D000003892,Dr. Linda Teo,1131,15
D000003893,Dr. Daniel Singh,1131,15
D000003894,Dr. Wei Nair,1131,30
D000003895,Dr. Rachel Ho,1131,15
D000003896,Dr. Goh Chen,1132,15
D000003897,Dr. Goh Koh,1132,15
D000003898,Dr. Ming Lim,1132,15
D000003899,Dr. Kevin Ali,1132,15
D000003900,Dr. Jing Lim,1133,20
D000003901,Dr. Xin Ali,1133,15
D000003902,Dr. Yan Krishnan,1133,15
D000003903,Dr. Teo Lim,1133,15
D000003904,Dr. Linda Krishnan,1133,15
D000003905,Dr. Ming Ho,1134,15
D000003906,Dr. Rajesh Sim,1134,20
D000003907,Dr. James Teo,1134,15
D000003908,Dr. Michael Wong,1134,15
D000003909,Dr. Ong Chng,1135,15
D000003910,Dr. Grace Rahman,1135,15
D000003911,Dr. Wei Sim,1135,15
D000003912,Dr. Steven Hassan,1136,30
D000003913,Dr. Jessica Koh,1136,15
D000003914,Dr. Wong Chen,1136,15
D000003915,Dr. Kevin Hassan,1136,15
D000003916,Dr. Grace Ong,1137,15
D000003917,Dr. Nicole Tay,1137,15
D000003918,Dr. Jing Soh,1137,30
D000003919,Dr. Hui Ho,1137,15
D000003920,Dr. Emily Chng,1138,15
D000003921,Dr. Priya Yap,1138,15
D000003922,Dr. Amanda Chong,1138,15
D000003923,Dr. Rachel Krishnan,1138,15
D000003924,Dr. Robert Lim,1139,15
D000003925,Dr. Priya Hassan,1139,15
D000003926,Dr. Mary Ng,1139,20
D000003927,Dr. David Tay,1139,30
D000003928,Dr. Daniel Rahman,1139,15
D000003929,Dr. Lee Lim,1140,15
D000003930,Dr. Jun Lim,1140,30
D000003931,Dr. Priya Ong,1140,15
D000003932,Dr. Robert Tan,1140,30
D000003933,Dr. Nicole Ang,1140,15
D000003934,Dr. Grace Rahman,1141,15
D000003935,Dr. Goh Ng,1141,30
D000003936,Dr. Yan Nair,1141,15
D000003937,Dr. Ng Low,1141,15
D000003938,Dr. Lee Chong,1141,15
D000003939,Dr. Robert Lim,1142,15
D000003940,Dr. Emily Singh,1142,15
D000003941,Dr. John Hassan,1142,15
D000003942,Dr. Wei Hassan,1142,20
D000003943,Dr. Hui Soh,1142,15
D000003944,Dr. Tan Rahman,1143,30
D000003945,Dr. Lim Lim,1143,20
D000003946,Dr. Lee Ho,1143,15
D000003947,Dr. Jing Tay,1144,15
D000003948,Dr. Michelle Yap,1144,15
D000003949,Dr. Sarah Tay,1144,15
D000003950,Dr. David Sim,1145,15
D000003951,Dr. David Chen,1145,20
D000003952,Dr. Jessica Singh,1145,15
D000003953,Dr. Ming Ali,1145,15
D000003954,Dr. Ong Ali,1145,15
D000003955,Dr. Mary Teo,1146,15
D000003956,Dr. Ng Tay,1146,20
D000003957,Dr. Lee Soh,1146,15
D000003958,Dr. Kevin Sim,1147,20
D000003959,Dr. Rui Teo,1147,15
D000003960,Dr. Li Sim,1147,15
D000003961,Dr. Emily Chua,1147,30
D000003962,Dr. Amanda Sim,1147,20
D000003963,Dr. Kumar Ang,1148,15
D000003964,Dr. Li Chen,1148,20
D000003965,Dr. Priya Low,1149,15
D000003966,Dr. Wong Chen,1149,15
D000003967,Dr. Marcus Nair,1149,15
D000003968,Dr. Grace Chong,1150,15
D000003969,Dr. Lim Ali,1150,15
D000003970,Dr. Linda Ng,1150,15
D000003971,Dr. Michael Ali,1151,15
D000003972,Dr. Lee Low,1151,15
D000003973,Dr. John Lee,1152,15
D000003974,Dr. Wei Soh,1152,20
D000003975,Dr. Michael Tan,1153,15
D000003976,Dr. Andrew Ali,1153,15
D000003977,Dr. Jun Yeo,1153,15
D000003978,Dr. Ng Chong,1153,15
D000003979,Dr. Yan Ali,1154,15
D000003980,Dr. Amanda Goh,1154,15
D000003981,Dr. Jing Ho,1154,15
D000003982,Dr. Rajesh Krishnan,1154,15
D000003983,Dr. Ming Chua,1155,20
D000003984,Dr. Lim Krishnan,1155,15
D000003985,Dr. Li Yeo,1155,15
D000003986,Dr. Yan Rahman,1155,20
D000003987,Dr. Grace Low,1155,15
D000003988,Dr. Chen Yeo,1156,15
D000003989,Dr. Priya Teo,1156,20
D000003990,Dr. Michael Chng,1156,15
D000003991,Dr. Daniel Nair,1156,15
D000003992,Dr. James Koh,1156,30
D000003993,Dr. Grace Tay,1157,20
D000003994,Dr. Rui Soh,1157,15
D000003995,Dr. Wei Ali,1157,15
D000003996,Dr. Lee Yap,1158,15
D000003997,Dr. Wei Ang,1158,15
D000003998,Dr. Chen Wong,1159,20
D000003999,Dr. Wei Chua,1159,15
D000004000,Dr. Chen Rahman,1159,30
D000004001,Dr. Yan Chong,1160,20
D000004002,Dr. Amanda Singh,1160,15
D000004003,Dr. Tan Tan,1160,15
D000004004,Dr. Emily Krishnan,1161,20
D000004005,Dr. Jun Nair,1161,15
D000004006,Dr. Jun Chua,1161,20
D000004007,Dr. Robert Chng,1161,30
D000004008,Dr. Nicole Yap,1161,15
D000004009,Dr. Li Low,1162,20
D000004010,Dr. Steven Soh,1162,30
D000004011,Dr. Marcus Goh,1163,20
D000004012,Dr. Marcus Soh,1163,20
D000004013,Dr. Li Koh,1163,20
D000004014,Dr. Nicole Chng,1164,20
D000004015,Dr. Linda Chen,1164,20
D000004016,Dr. Amanda Lim,1164,20
D000004017,Dr. Lee Ho,1164,20
D000004018,Dr. Ng Koh,1165,20
D000004019,Dr. Sarah Tay,1165,15
D000004020,Dr. Kevin Rahman,1165,20
D000004021,Dr. Grace Chen,1165,20
D000004022,Dr. Kumar Tan,1166,15
D000004023,Dr. Jun Teo,1166,15
D000004024,Dr. Robert Hassan,1166,20
D000004025,Dr. Michael Chua,1166,15
D000004026,Dr. Michael Soh,1167,30
D000004027,Dr. Tan Lee,1167,15
D000004028,Dr. Kumar Nair,1167,15
D000004029,Dr. Priya Ang,1167,15
D000004030,Dr. Michael Lim,1168,30
D000004031,Dr. Lim Kumar,1168,15
D000004032,Dr. Grace Soh,1168,15
D000004033,Dr. Goh Teo,1168,20
D000004034,Dr. Nicole Ali,1168,15
D000004035,Dr. Jing Tan,1169,15
D000004036,Dr. Teo Soh,1169,15
D000004037,Dr. Michael Chen,1169,15
D000004038,Dr. Yan Lee,1170,15
D000004039,Dr. Nicole Yap,1170,15
D000004040,Dr. Wong Tay,1170,15
D000004041,Dr. Nicole Koh,1170,15
D000004042,Dr. Jessica Ali,1171,15
D000004043,Dr. Robert Ong,1171,15
D000004044,Dr. Rajesh Singh,1171,15
D000004045,Dr. Jun Ho,1171,20
D000004046,Dr. Tan Ng,1172,15
D000004047,Dr. Daniel Hassan,1172,20
D000004048,Dr. John Chen,1173,15
D000004049,Dr. Yan Singh,1173,20
D000004050,Dr. Sarah Goh,1173,15
D000004051,Dr. Daniel Krishnan,1174,30
D000004052,Dr. Rui Chng,1174,20
D000004053,Dr. Emily Yap,1174,15
D000004054,Dr. Rachel Ali,1175,15
D000004055,Dr. John Krishnan,1175,15
D000004056,Dr. Mary Lee,1175,15
D000004057,Dr. Amanda Tay,1175,15
D000004058,Dr. Jennifer Chua,1176,15
D000004059,Dr. Michael Tay,1176,20
D000004060,Dr. James Ho,1177,15
D000004061,Dr. Lim Krishnan,1177,15
D000004062,Dr. Teo Wong,1177,15
D000004063,Dr. Lim Goh,1177,15
D000004064,Dr. Kevin Wong,1178,15
D000004065,Dr. Priya Krishnan,1178,20
D000004066,Dr. Sarah Lee,1178,15
D000004067,Dr. Robert Low,1179,15
D000004068,Dr. Michael Wong,1179,15
D000004069,Dr. Kumar Tay,1179,15
D000004070,Dr. Amanda Nair,1180,15
D000004071,Dr. Rajesh Yap,1180,20
D000004072,Dr. Wei Chen,1180,15
D000004073,Dr. Tan Chua,1181,15
D000004074,Dr. Andrew Teo,1181,15
D000004075,Dr. Kumar Tan,1182,15
D000004076,Dr. Sarah Yap,1182,15
D000004077,Dr. Marcus Goh,1182,20
D000004078,Dr. Xin Chng,1182,15
D000004079,Dr. Tan Low,1183,15
D000004080,Dr. Amanda Chua,1183,20
D000004081,Dr. Ng Koh,1183,15
D000004082,Dr. Andrew Koh,1183,15
D000004083,Dr. Tan Chong,1184,15
D000004084,Dr. Nicole Sim,1184,15
D000004085,Dr. Tan Kumar,1184,20
D000004086,Dr. Rachel Ali,1185,20
D000004087,Dr. Sarah Ali,1185,15
D000004088,Dr. Jing Chng,1185,15
D000004089,Dr. Chen Nair,1185,30
D000004090,Dr. Amanda Ang,1186,20
D000004091,Dr. Kevin Ang,1186,15
D000004092,Dr. Andrew Low,1187,20
D000004093,Dr. Nicole Chong,1187,20
D000004094,Dr. Li Singh,1188,15
D000004095,Dr. Lim Krishnan,1188,20
D000004096,Dr. Jessica Ho,1188,15
D000004097,Dr. Hui Ong,1188,15
D000004098,Dr. Ming Wong,1189,15
D000004099,Dr. Jing Ho,1189,15
D000004100,Dr. Jun Chen,1189,15
D000004101,Dr. Nicole Wong,1190,15
D000004102,Dr. Jing Krishnan,1190,15
D000004103,Dr. Ng Nair,1191,20
D000004104,Dr. Sarah Singh,1191,20
D000004105,Dr. Li Krishnan,1192,15
D000004106,Dr. Sarah Ali,1192,30
D000004107,Dr. Rajesh Singh,1192,20
D000004108,Dr. Xin Low,1192,30
D000004109,Dr. Yan Nair,1193,15
D000004110,Dr. Lim Soh,1193,20
D000004111,Dr. John Kumar,1193,20
D000004112,Dr. Grace Krishnan,1193,15
D000004113,Dr. Amanda Ho,1194,15
D000004114,Dr. Ming Singh,1194,30
D000004115,Dr. Robert Ang,1194,15
D000004116,Dr. Sarah Sim,1194,30
D000004117,Dr. Xin Wong,1194,15
D000004118,Dr. Ng Singh,1195,15
D000004119,Dr. Kumar Low,1195,15
D000004120,Dr. James Tan,1195,15
D000004121,Dr. Priya Goh,1196,15
D000004122,Dr. Teo Chua,1196,20
D000004123,Dr. Emily Krishnan,1196,15
D000004124,Dr. Ng Ang,1196,15
D000004125,Dr. Teo Chen,1196,15
D000004126,Dr. Rachel Chua,1197,15
D000004127,Dr. Ming Ong,1197,30
D000004128,Dr. Michelle Lee,1197,15
D000004129,Dr. Yan Lee,1197,20
D000004130,Dr. Grace Lim,1198,15
D000004131,Dr. Andrew Chen,1198,30
D000004132,Dr. Kevin Rahman,1198,20
D000004133,Dr. Amanda Chong,1198,15
D000004134,Dr. Ming Sim,1198,15
D000004135,Dr. James Singh,1199,15
D000004136,Dr. Sarah Ng,1199,15
D000004137,Dr. Sarah Tan,1199,15
D000004138,Dr. Rachel Ho,1199,30
D000004139,Dr. Jessica Low,1200,15
D000004140,Dr. Rachel Ali,1200,15
D000004141,Dr. Benjamin Yap,1200,30
D000004142,Dr. Lim Ong,1201,20
D000004143,Dr. Sarah Singh,1201,15
D000004144,Dr. Priya Kumar,1201,30
D000004145,Dr. Nicole Rahman,1202,15
D000004146,Dr. Jun Tan,1202,15
D000004147,Dr. Amanda Ho,1202,20
D000004148,Dr. Jessica Lee,1202,15
D000004149,Dr. Emily Teo,1202,15
D000004150,Dr. Ong Yap,1203,15
D000004151,Dr. Jennifer Ang,1203,15
D000004152,Dr. Jing Chng,1203,20
D000004153,Dr. Amanda Wong,1203,20
D000004154,Dr. Jing Yap,1204,30
D000004155,Dr. Goh Rahman,1204,20
D000004156,Dr. David Ang,1204,15
D000004157,Dr. Teo Chen,1205,15
D000004158,Dr. Michelle Nair,1205,15
D000004159,Dr. Teo Chen,1205,15
D000004160,Dr. David Chen,1206,15
D000004161,Dr. Teo Wong,1206,20
D000004162,Dr. Benjamin Chen,1206,15
D000004163,Dr. Marcus Chua,1206,15
D000004164,Dr. Kevin Ng,1207,15
D000004165,Dr. Yan Chng,1207,15
D000004166,Dr. Marcus Kumar,1207,15
D000004167,Dr. John Nair,1207,20
D000004168,Dr. Emily Kumar,1208,15
D000004169,Dr. Ming Yeo,1208,20
D000004170,Dr. Jun Chng,1208,15
D000004171,Dr. Nicole Ang,1209,15
D000004172,Dr. David Chua,1209,15
D000004173,Dr. Rachel Low,1209,15
D000004174,Dr. Xin Wong,1210,15
D000004175,Dr. Wong Tan,1210,20
D000004176,Dr. Michael Chong,1210,15
D000004177,Dr. Wei Chen,1210,15
D000004178,Dr. Sarah Rahman,1210,15
D000004179,Dr. James Lim,1211,15
D000004180,Dr. Wei Krishnan,1211,15
D000004181,Dr. Chen Kumar,1211,15
D000004182,Dr. Ong Kumar,1211,15
D000004183,Dr. Priya Ong,1211,15
D000004184,Dr. Robert Chng,1212,15
D000004185,Dr. Jing Goh,1212,20
D000004186,Dr. Lee Chng,1212,15
D000004187,Dr. Jennifer Ang,1213,20
D000004188,Dr. Nicole Chong,1213,15
D000004189,Dr. Tan Kumar,1213,30
D000004190,Dr. James Soh,1213,15
D000004191,Dr. Rui Singh,1214,30
D000004192,Dr. Grace Rahman,1214,15
D000004193,Dr. Andrew Rahman,1214,15
D000004194,Dr. Jing Lim,1214,15
D000004195,Dr. Tan Ong,1215,15
D000004196,Dr. Robert Ho,1215,15
D000004197,Dr. Xin Ang,1215,20
D000004198,Dr. Emily Soh,1216,15
D000004199,Dr. Lee Yap,1216,15
D000004200,Dr. Kevin Chen,1216,20
D000004201,Dr. Jessica Ang,1216,15
D000004202,Dr. Grace Tan,1217,15
D000004203,Dr. Jennifer Low,1217,15
D000004204,Dr. Kevin Rahman,1217,15
D000004205,Dr. Jessica Chong,1217,20
D000004206,Dr. Benjamin Goh,1217,15
D000004207,Dr. Mary Ong,1218,15
D000004208,Dr. David Ong,1218,15
D000004209,Dr. Xin Singh,1218,20
D000004210,Dr. Lee Chua,1219,15
D000004211,Dr. Yan Low,1219,15
D000004212,Dr. Michael Koh,1220,15
D000004213,Dr. Mary Yap,1220,30
D000004214,Dr. Teo Lim,1221,15
D000004215,Dr. Emily Yap,1221,15
D000004216,Dr. Yan Chen,1221,15
D000004217,Dr. Linda Ali,1221,15
D000004218,Dr. Jun Kumar,1221,15
D000004219,Dr. Emily Tan,1222,20
D000004220,Dr. Jun Ho,1222,30
D000004221,Dr. Rui Hassan,1222,15
D000004222,Dr. Marcus Hassan,1223,15
D000004223,Dr. Sarah Lee,1223,15
D000004224,Dr. Mary Tay,1223,15
D000004225,Dr. Rui Ali,1224,20
D000004226,Dr. Jing Soh,1224,15
D000004227,Dr. Lim Chong,1225,20
D000004228,Dr. Sarah Lim,1225,20
D000004229,Dr. Hui Ong,1225,15
D000004230,Dr. John Rahman,1225,15
D000004231,Dr. Teo Yap,1225,15
D000004232,Dr. John Ang,1226,15
D000004233,Dr. Steven Lim,1226,15
D000004234,Dr. Jun Wong,1226,15
D000004235,Dr. Grace Chua,1226,20
D000004236,Dr. Yan Lim,1226,15
D000004237,Dr. Li Ho,1227,30
D000004238,Dr. Kumar Chong,1227,20
D000004239,Dr. Ming Ho,1227,20
D000004240,Dr. Hui Hassan,1227,20
D000004241,Dr. Yan Chen,1227,15
D000004242,Dr. Sarah Teo,1228,15
D000004243,Dr. Tan Teo,1228,30
D000004244,Dr. Emily Krishnan,1228,15
D000004245,Dr. Jennifer Koh,1228,15
D000004246,Dr. Michael Kumar,1228,15
D000004247,Dr. Goh Nair,1229,15
D000004248,Dr. Rachel Kumar,1229,15
D000004249,Dr. Goh Soh,1230,15
D000004250,Dr. Andrew Soh,1230,20
D000004251,Dr. Goh Ali,1231,20
D000004252,Dr. Nicole Ong,1231,30
D000004253,Dr. Amanda Ang,1232,15
D000004254,Dr. Xin Ali,1232,15
D000004255,Dr. Robert Ng,1233,15
D000004256,Dr. Yan Sim,1233,15
D000004257,Dr. Michelle Yap,1233,20
D000004258,Dr. Robert Lim,1233,20
D000004259,Dr. Xin Ang,1233,15
D000004260,Dr. Wei Chen,1234,20
D000004261,Dr. Michelle Ang,1234,15
D000004262,Dr. Hui Tay,1234,15
D000004263,Dr. Kumar Singh,1235,15
D000004264,Dr. Rachel Teo,1235,20
D000004265,Dr. Rajesh Tan,1235,20
D000004266,Dr. Robert Nair,1235,30
D000004267,Dr. Grace Sim,1236,15
D000004268,Dr. Michael Chng,1236,30
D000004269,Dr. Jun Ng,1237,15
D000004270,Dr. John Yeo,1237,20
D000004271,Dr. James Low,1238,15
D000004272,Dr. Lee Soh,1238,15
D000004273,Dr. John Tan,1239,30
D000004274,Dr. Hui Teo,1239,15
D000004275,Dr. Kumar Low,1240,15
D000004276,Dr. John Tay,1240,15
D000004277,Dr. James Kumar,1240,15
D000004278,Dr. Mary Goh,1241,15
D000004279,Dr. Robert Ali,1241,15
D000004280,Dr. Daniel Ho,1241,15
D000004281,Dr. Mary Chng,1241,15
D000004282,Dr. Emily Chong,1241,20
D000004283,Dr. Nicole Soh,1242,15
D000004284,Dr. Amanda Lim,1242,20
D000004285,Dr. Rajesh Ng,1242,15
D000004286,Dr. Linda Chen,1243,15
D000004287,Dr. Jun Singh,1243,15
D000004288,Dr. Rajesh Yap,1244,15
D000004289,Dr. Michelle Singh,1244,20
D000004290,Dr. Jun Low,1244,20
D000004291,Dr. Priya Chen,1244,20
D000004292,Dr. Ming Singh,1245,15
D000004293,Dr. John Yap,1245,15
D000004294,Dr. Rachel Teo,1245,15
D000004295,Dr. Marcus Lim,1245,30
D000004296,Dr. Priya Singh,1245,15
D000004297,Dr. Rui Krishnan,1246,15
D000004298,Dr. Hui Ang,1246,15
D000004299,Dr. Wong Wong,1246,20
D000004300,Dr. Jennifer Singh,1246,20
D000004301,Dr. David Teo,1246,20
D000004302,Dr. Lee Chng,1247,20
D000004303,Dr. Kumar Ang,1247,15
D000004304,Dr. Mary Rahman,1247,20
D000004305,Dr. Ming Rahman,1248,15
D000004306,Dr. Wei Sim,1248,30
D000004307,Dr. James Nair,1248,15
D000004308,Dr. Marcus Sim,1248,20
D000004309,Dr. Chen Hassan,1249,15
D000004310,Dr. Daniel Chong,1249,30
D000004311,Dr. James Goh,1249,15
D000004312,Dr. Emily Ng,1250,15
D000004313,Dr. Nicole Chong,1250,15
D000004314,Dr. Jennifer Lee,1250,15
D000004315,Dr. Andrew Ali,1250,15
D000004316,Dr. James Koh,1251,30
D000004317,Dr. Grace Ho,1251,15
D000004318,Dr. James Chua,1251,15
D000004319,Dr. Lee Yeo,1251,15
D000004320,Dr. Kevin Lim,1251,15
D000004321,Dr. Lim Chng,1252,20
D000004322,Dr. David Lee,1252,15
D000004323,Dr. Ng Low,1253,15
D000004324,Dr. Jing Lim,1253,20
D000004325,Dr. Mary Lim,1253,15
D000004326,Dr. Ng Lee,1253,30
D000004327,Dr. Rachel Chen,1254,15
D000004328,Dr. Yan Chen,1254,30
D000004329,Dr. Jun Ng,1254,30
D000004330,Dr. Michael Sim,1254,30
D000004331,Dr. Tan Ali,1254,15
D000004332,Dr. Xin Ng,1255,15
D000004333,Dr. Jing Lee,1255,15
D000004334,Dr. Grace Yeo,1255,20
D000004335,Dr. Wong Lim,1256,20
D000004336,Dr. Jennifer Ang,1256,15
D000004337,Dr. Grace Wong,1256,15
D000004338,Dr. Robert Chng,1256,15
D000004339,Dr. Ming Chua,1256,15
D000004340,Dr. Kevin Ali,1257,20
D000004341,Dr. Michelle Ho,1257,15
D000004342,Dr. Goh Yeo,1257,30
D000004343,Dr. Ng Soh,1258,15
D000004344,Dr. Priya Nair,1258,20
D000004345,Dr. John Kumar,1259,15
D000004346,Dr. Chen Ho,1259,30
D000004347,Dr. Rajesh Lim,1259,15
D000004348,Dr. Wong Rahman,1259,15
D000004349,Dr. Rui Krishnan,1260,15
D000004350,Dr. Benjamin Lee,1260,20
D000004351,Dr. Jing Rahman,1260,20
D000004352,Dr. Wong Ong,1261,15
D000004353,Dr. Rui Chen,1261,15
D000004354,Dr. Xin Koh,1261,15
D000004355,Dr. Amanda Singh,1261,15
D000004356,Dr. Michael Ho,1261,15
D000004357,Dr. James Tan,1262,15
D000004358,Dr. Jun Teo,1262,15
D000004359,Dr. Michelle Goh,1262,15
D000004360,Dr. Emily Chng,1262,15
D000004361,Dr. Grace Nair,1262,15
D000004362,Dr. Mary Krishnan,1263,15
D000004363,Dr. Rachel Goh,1263,30
